employeeId,firstName,lastName,middleName,email,role,departmentCode,departmentName,positionCode,positionTitle,levelName,levelRank,basicSalary,currency,payFrequency,employmentType,employmentStatus,workLocation,hireDate,reportToEmployeeId
EMP-02401,Mark,Flores,Miguel,mark.flores.2401@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,61703,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,HYBRID,2024-05-01,EMP-02118
EMP-02402,Camille,Garcia,,camille.garcia.2402@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,62838,PHP,SEMI_MONTHLY,PART_TIME,ACTIVE,ONSITE,2023-09-16,EMP-02187
EMP-02403,Carlos,Flores,,carlos.flores.2403@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,32219,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,ONSITE,2025-09-19,EMP-02286
EMP-02404,Grace,Manalo,Ana,grace.manalo.2404@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,51083,PHP,SEMI_MONTHLY,PART_TIME,ACTIVE,ONSITE,2024-11-22,EMP-02260
EMP-02405,Camille,Torres,Kevin,camille.torres.2405@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,51397,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,ONSITE,2022-10-25,EMP-02161
EMP-02406,Ana,Reyes,,ana.reyes.2406@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,54854,PHP,SEMI_MONTHLY,PART_TIME,ACTIVE,REMOTE,2025-01-14,EMP-02145
EMP-02407,John,Gonzales,,john.gonzales.2407@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,68780,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,ONSITE,2022-09-20,EMP-02240
EMP-02408,Ana,Castro,,ana.castro.2408@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,39561,PHP,SEMI_MONTHLY,PART_TIME,ACTIVE,REMOTE,2022-01-18,EMP-02180
EMP-02409,Kevin,Flores,,kevin.flores.2409@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,59857,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,REMOTE,2022-01-23,EMP-02265
EMP-02410,Rafael,Pascual,Patricia,rafael.pascual.2410@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,63515,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,HYBRID,2024-12-28,EMP-02124
EMP-02411,Juan,Flores,,juan.flores.2411@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,37692,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,HYBRID,2023-09-28,EMP-02190
EMP-02412,Carlos,Rivera,,carlos.rivera.2412@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,48499,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,REMOTE,2023-01-13,EMP-02260
EMP-02413,John,Reyes,,john.reyes.2413@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,52690,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,REMOTE,2022-09-26,EMP-02235
EMP-02414,Daniel,Fernandez,,daniel.fernandez.2414@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,68825,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,ONSITE,2023-09-22,EMP-02208
EMP-02415,Sofia,Hernandez,,sofia.hernandez.2415@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,56918,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,HYBRID,2021-12-14,EMP-02154
EMP-02416,John,Pascual,Grace,john.pascual.2416@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,54953,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,HYBRID,2021-04-19,EMP-02131
EMP-02417,Ana,Fernandez,Jose,ana.fernandez.2417@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,31051,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,HYBRID,2025-06-07,EMP-02244
EMP-02418,Christine,Soriano,Carlos,christine.soriano.2418@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,32758,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,ONSITE,2021-08-10,EMP-02293
EMP-02419,Mark,Gonzales,,mark.gonzales.2419@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,50003,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,ONSITE,2023-10-23,EMP-02176
EMP-02420,Carlos,Santos,,carlos.santos.2420@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,61573,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,REMOTE,2024-07-26,EMP-02112
EMP-02421,Grace,Fernandez,,grace.fernandez.2421@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,54342,PHP,SEMI_MONTHLY,PART_TIME,ACTIVE,HYBRID,2022-12-26,EMP-02248
EMP-02422,Carlos,Rivera,Mark,carlos.rivera.2422@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,31321,PHP,SEMI_MONTHLY,PART_TIME,ACTIVE,REMOTE,2022-11-03,EMP-02130
EMP-02423,Angela,Mendoza,,angela.mendoza.2423@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,49702,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,REMOTE,2024-10-16,EMP-02251
EMP-02424,Isabella,Garcia,Isabella,isabella.garcia.2424@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,36557,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,ONSITE,2023-02-13,EMP-02123
EMP-02425,James,Castro,,james.castro.2425@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,65716,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,ONSITE,2025-05-17,EMP-02128
EMP-02426,Ana,Pascual,Rafael,ana.pascual.2426@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,68721,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,HYBRID,2024-07-25,EMP-02230
EMP-02427,Mark,Lopez,,mark.lopez.2427@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,58047,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,REMOTE,2023-11-21,EMP-02251
EMP-02428,Camille,Reyes,,camille.reyes.2428@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,36140,PHP,SEMI_MONTHLY,PART_TIME,ACTIVE,REMOTE,2021-06-15,EMP-02128
EMP-02429,Maria,Mendoza,,maria.mendoza.2429@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,49296,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,ONSITE,2023-03-20,EMP-02221
EMP-02430,Rafael,Bautista,,rafael.bautista.2430@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,59658,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,ONSITE,2023-11-17,EMP-02110
EMP-02431,John,Garcia,,john.garcia.2431@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,49743,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,HYBRID,2022-05-12,EMP-02232
EMP-02432,Rafael,Cruz,,rafael.cruz.2432@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,58440,PHP,SEMI_MONTHLY,PART_TIME,ACTIVE,ONSITE,2023-08-11,EMP-02252
EMP-02433,Christine,Bautista,Maria,christine.bautista.2433@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,65202,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,ONSITE,2021-01-14,EMP-02165
EMP-02434,Mark,Castro,,mark.castro.2434@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,65704,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,HYBRID,2024-11-07,EMP-02222
EMP-02435,James,Garcia,Christine,james.garcia.2435@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,49489,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,HYBRID,2024-09-01,EMP-02157
EMP-02436,Grace,Soriano,,grace.soriano.2436@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,60893,PHP,SEMI_MONTHLY,PART_TIME,ACTIVE,REMOTE,2023-10-05,EMP-02216
EMP-02437,Miguel,Santos,,miguel.santos.2437@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,33826,PHP,SEMI_MONTHLY,PART_TIME,ACTIVE,ONSITE,2022-12-11,EMP-02189
EMP-02438,Patricia,Mendoza,John,patricia.mendoza.2438@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,58184,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,ONSITE,2021-11-26,EMP-02251
EMP-02439,Camille,Reyes,Mark,camille.reyes.2439@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,42711,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,REMOTE,2022-12-17,EMP-02182
EMP-02440,Miguel,Pascual,,miguel.pascual.2440@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,34129,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,ONSITE,2022-02-04,EMP-02119
EMP-02441,Carlos,Aquino,,carlos.aquino.2441@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,69295,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,REMOTE,2024-10-16,EMP-02128
EMP-02442,John,Santos,,john.santos.2442@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,36324,PHP,SEMI_MONTHLY,PART_TIME,ACTIVE,ONSITE,2024-04-10,EMP-02247
EMP-02443,Ana,Manalo,,ana.manalo.2443@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,54210,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,REMOTE,2022-08-17,EMP-02241
EMP-02444,Isabella,Reyes,,isabella.reyes.2444@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,66798,PHP,SEMI_MONTHLY,PART_TIME,ACTIVE,REMOTE,2025-08-27,EMP-02135
EMP-02445,Isabella,Castro,,isabella.castro.2445@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,38467,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,REMOTE,2025-10-22,EMP-02149
EMP-02446,Miguel,Garcia,,miguel.garcia.2446@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,53856,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,REMOTE,2024-03-06,EMP-02156
EMP-02447,John,Reyes,Patricia,john.reyes.2447@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,66448,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,HYBRID,2024-02-25,EMP-02239
EMP-02448,James,Soriano,Grace,james.soriano.2448@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,42863,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,ONSITE,2024-09-07,EMP-02230
EMP-02449,Camille,Flores,Mark,camille.flores.2449@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,65439,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,ONSITE,2021-01-25,EMP-02196
EMP-02450,Ana,Castro,,ana.castro.2450@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,37574,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,HYBRID,2024-04-13,EMP-02184
EMP-02451,Isabella,Lopez,Patricia,isabella.lopez.2451@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,30044,PHP,SEMI_MONTHLY,PART_TIME,ACTIVE,ONSITE,2025-05-25,EMP-02171
EMP-02452,Kevin,Torres,,kevin.torres.2452@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,41149,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,ONSITE,2023-09-11,EMP-02166
EMP-02453,Christine,Reyes,Angela,christine.reyes.2453@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,41726,PHP,SEMI_MONTHLY,PART_TIME,ACTIVE,ONSITE,2022-01-04,EMP-02169
EMP-02454,Camille,Soriano,,camille.soriano.2454@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,46181,PHP,SEMI_MONTHLY,PART_TIME,ACTIVE,ONSITE,2024-11-20,EMP-02192
EMP-02455,Ana,Fernandez,Miguel,ana.fernandez.2455@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,35335,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,REMOTE,2023-06-26,EMP-02233
EMP-02456,Camille,Flores,,camille.flores.2456@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,30190,PHP,SEMI_MONTHLY,PART_TIME,ACTIVE,HYBRID,2024-08-11,EMP-02243
EMP-02457,Jose,Ramos,,jose.ramos.2457@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,65647,PHP,SEMI_MONTHLY,PART_TIME,ACTIVE,ONSITE,2025-05-24,EMP-02204
EMP-02458,Miguel,Lopez,,miguel.lopez.2458@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,66465,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,REMOTE,2022-07-17,EMP-02236
EMP-02459,Jose,Bautista,,jose.bautista.2459@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,43574,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,ONSITE,2021-07-05,EMP-02183
EMP-02460,Jose,Lopez,,jose.lopez.2460@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,61309,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,HYBRID,2023-06-13,EMP-02205
EMP-02461,Nicole,Vargas,,nicole.vargas.2461@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,60455,PHP,SEMI_MONTHLY,PART_TIME,ACTIVE,ONSITE,2023-03-26,EMP-02132
EMP-02462,Rafael,Flores,,rafael.flores.2462@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,44977,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,ONSITE,2023-06-25,EMP-02162
EMP-02463,Christine,Mendoza,Angela,christine.mendoza.2463@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,69571,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,HYBRID,2022-10-02,EMP-02266
EMP-02464,Maria,Vargas,,maria.vargas.2464@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,48850,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,REMOTE,2024-10-05,EMP-02194
EMP-02465,Christine,Bautista,Kevin,christine.bautista.2465@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,32932,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,ONSITE,2023-08-05,EMP-02139
EMP-02466,Patricia,Torres,Jose,patricia.torres.2466@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,53012,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,REMOTE,2025-03-22,EMP-02271
EMP-02467,James,Garcia,John,james.garcia.2467@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,33922,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,ONSITE,2021-05-25,EMP-02227
EMP-02468,Miguel,Lopez,Daniel,miguel.lopez.2468@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,31406,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,ONSITE,2025-02-27,EMP-02143
EMP-02469,Ana,Manalo,,ana.manalo.2469@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,64895,PHP,SEMI_MONTHLY,PART_TIME,ACTIVE,ONSITE,2021-04-20,EMP-02254
EMP-02470,Sofia,Pascual,,sofia.pascual.2470@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,68057,PHP,SEMI_MONTHLY,PART_TIME,ACTIVE,REMOTE,2021-12-24,EMP-02248
EMP-02471,Isabella,Flores,Patricia,isabella.flores.2471@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,56289,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,ONSITE,2024-03-22,EMP-02139
EMP-02472,John,Pascual,,john.pascual.2472@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,48051,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,ONSITE,2022-05-28,EMP-02175
EMP-02473,Daniel,Torres,,daniel.torres.2473@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,58444,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,ONSITE,2022-10-06,EMP-02246
EMP-02474,Maria,Flores,Jose,maria.flores.2474@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,35523,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,HYBRID,2025-12-02,EMP-02190
EMP-02475,Grace,Lopez,,grace.lopez.2475@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,33284,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,ONSITE,2022-12-14,EMP-02136
EMP-02476,Maria,Hernandez,,maria.hernandez.2476@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,55295,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,ONSITE,2021-08-03,EMP-02200
EMP-02477,Sofia,Aquino,Sofia,sofia.aquino.2477@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,38642,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,HYBRID,2023-02-12,EMP-02226
EMP-02478,Angela,Aquino,,angela.aquino.2478@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,51466,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,ONSITE,2025-10-09,EMP-02178
EMP-02479,Juan,Castro,,juan.castro.2479@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,55127,PHP,SEMI_MONTHLY,PART_TIME,ACTIVE,ONSITE,2022-03-07,EMP-02173
EMP-02480,Nicole,Reyes,,nicole.reyes.2480@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,68360,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,REMOTE,2024-07-14,EMP-02179
EMP-02481,Isabella,Flores,John,isabella.flores.2481@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,61717,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,REMOTE,2023-03-21,EMP-02257
EMP-02482,Christine,Flores,,christine.flores.2482@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,51931,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,ONSITE,2023-09-17,EMP-02247
EMP-02483,James,Hernandez,,james.hernandez.2483@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,53093,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,HYBRID,2024-12-27,EMP-02292
EMP-02484,Carlos,Bautista,Nicole,carlos.bautista.2484@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,45318,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,ONSITE,2022-10-15,EMP-02211
EMP-02485,Juan,Reyes,,juan.reyes.2485@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,50353,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,REMOTE,2024-08-24,EMP-02126
EMP-02486,James,Mendoza,James,james.mendoza.2486@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,50552,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,REMOTE,2023-03-04,EMP-02299
EMP-02487,Rafael,Cruz,Nicole,rafael.cruz.2487@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,67755,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,REMOTE,2025-05-18,EMP-02187
EMP-02488,Jose,Castro,,jose.castro.2488@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,42934,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,HYBRID,2025-08-26,EMP-02198
EMP-02489,Ana,Soriano,,ana.soriano.2489@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,36813,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,HYBRID,2021-04-11,EMP-02219
EMP-02490,Angela,Garcia,Jose,angela.garcia.2490@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,36180,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,HYBRID,2025-05-16,EMP-02124
EMP-02491,Christine,Aquino,,christine.aquino.2491@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,33271,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,ONSITE,2024-08-24,EMP-02250
EMP-02492,Grace,Garcia,,grace.garcia.2492@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,40379,PHP,SEMI_MONTHLY,PART_TIME,ACTIVE,HYBRID,2023-10-05,EMP-02144
EMP-02493,Daniel,Reyes,,daniel.reyes.2493@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,39334,PHP,SEMI_MONTHLY,PART_TIME,ACTIVE,ONSITE,2025-10-11,EMP-02242
EMP-02494,Juan,Ramos,,juan.ramos.2494@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,64709,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,HYBRID,2025-04-04,EMP-02113
EMP-02495,Grace,Rivera,,grace.rivera.2495@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,67278,PHP,SEMI_MONTHLY,PART_TIME,ACTIVE,HYBRID,2023-05-21,EMP-02241
EMP-02496,Christine,Soriano,,christine.soriano.2496@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,42673,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,ONSITE,2025-02-02,EMP-02175
EMP-02497,Patricia,Cruz,,patricia.cruz.2497@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,32972,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,HYBRID,2022-07-01,EMP-02212
EMP-02498,Isabella,Ramos,,isabella.ramos.2498@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,58346,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,REMOTE,2023-07-25,EMP-02122
EMP-02499,Nicole,Torres,,nicole.torres.2499@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,36520,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,HYBRID,2022-10-22,EMP-02284
EMP-02500,Miguel,Gonzales,,miguel.gonzales.2500@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,59168,PHP,SEMI_MONTHLY,PART_TIME,ACTIVE,ONSITE,2022-10-04,EMP-02210
EMP-02501,Maria,Manalo,,maria.manalo.2501@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,46721,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,REMOTE,2021-12-23,EMP-02114
EMP-02502,Grace,Castro,Daniel,grace.castro.2502@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,41644,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,HYBRID,2024-08-14,EMP-02139
EMP-02503,James,Flores,,james.flores.2503@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,65525,PHP,SEMI_MONTHLY,PART_TIME,ACTIVE,HYBRID,2025-11-07,EMP-02145
EMP-02504,Camille,Lopez,,camille.lopez.2504@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,54160,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,ONSITE,2021-12-09,EMP-02259
EMP-02505,John,Ramos,,john.ramos.2505@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,48554,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,REMOTE,2023-11-13,EMP-02265
EMP-02506,Nicole,Pascual,,nicole.pascual.2506@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,39924,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,ONSITE,2023-11-14,EMP-02284
EMP-02507,Angela,Flores,,angela.flores.2507@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,63230,PHP,SEMI_MONTHLY,PART_TIME,ACTIVE,HYBRID,2025-02-26,EMP-02275
EMP-02508,Maria,Manalo,Jose,maria.manalo.2508@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,43800,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,ONSITE,2025-04-13,EMP-02210
EMP-02509,Ana,Cruz,,ana.cruz.2509@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,66464,PHP,SEMI_MONTHLY,PART_TIME,ACTIVE,ONSITE,2022-01-09,EMP-02217
EMP-02510,Maria,Torres,Angela,maria.torres.2510@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,38392,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,ONSITE,2024-10-02,EMP-02113
EMP-02511,Patricia,Santos,,patricia.santos.2511@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,56836,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,ONSITE,2025-03-09,EMP-02153
EMP-02512,Nicole,Santos,,nicole.santos.2512@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,30897,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,HYBRID,2022-12-26,EMP-02250
EMP-02513,Jose,Aquino,,jose.aquino.2513@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,46790,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,ONSITE,2025-11-02,EMP-02156
EMP-02514,Patricia,Flores,,patricia.flores.2514@example.com,HR Assistant,HR,HR Department,HR-ASST,HR Assistant,Regular,4,41206,PHP,SEMI_MONTHLY,PART_TIME,ACTIVE,HYBRID,2022-12-23,EMP-02240
